	genome ID	description	path	MD5 hash	genome length
200	201	CP062254.1 Pectobacterium parmentieri strain QK-5 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016864935.1_ASM1686493v1_genomic.fna	d8187e6bd09058399ca8f11fdc2be1d8	5047152
201	202	CP063241.1 Pectobacterium brasiliense strain ZLMLSHJ5 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016864975.1_ASM1686497v1_genomic.fna	929d65bb8985d52400a2500c9183c9b9	4700945
202	203	CP063242.1 Pectobacterium carotovorum strain XP-13 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016864995.1_ASM1686499v1_genomic.fna	418cbafba765535ec5bf744eeeb81a25	4868777
203	204	CP059955.1 Pectobacterium brasiliense strain IPO:4134 NAK:395 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016944235.1_ASM1694423v1_genomic.fna	e6de8633c0be6ee5173b7932659f4536	5049889
204	205	CP059956.1 Pectobacterium brasiliense strain IPO:4132 NAK:239 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016944255.1_ASM1694425v1_genomic.fna	c3833266e5dd6e1bd88182662a141e5a	4832085
205	206	CP059957.1 Pectobacterium brasiliense strain IPO:4071 NAK:240 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016944275.1_ASM1694427v1_genomic.fna	45770c9439f0c1312164142d1213a95b	5127417
206	207	CP059958.1 Pectobacterium brasiliense strain IPO:4065 NAK:223 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016944295.1_ASM1694429v1_genomic.fna	35c767022b1b548f06c046c2611606d1	5059267
207	208	CP059959.1 Pectobacterium brasiliense strain IPO:4062 NAK:237 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016944315.1_ASM1694431v1_genomic.fna	7379b570d1f44abe719c425a20d3e254	4832397
208	209	CP059960.1 Pectobacterium brasiliense strain IPO:4060 NAK:251 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016944435.1_ASM1694443v1_genomic.fna	dec3697ef05102b2a009a7ee46ab7d5c	5063001
209	210	CP059961.1 Pectobacterium brasiliense strain IPO:4057 NAK:249 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016944555.1_ASM1694455v1_genomic.fna	3f0283d2c62833676f23f6b264ca7c2f	5137126
210	211	CP059962.1 Pectobacterium brasiliense strain IPO:3710 NAK:380 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016944595.1_ASM1694459v1_genomic.fna	d3ec0de3cefcbdfeb828e8eac9841fa1	5072816
211	212	CP059963.1 Pectobacterium brasiliense strain IPO:3649 NAK:375 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016944615.1_ASM1694461v1_genomic.fna	b17dd7f2b43101e24b44715a3424b4f7	5057861
212	213	JACGEM010000001.1 Pectobacterium versatile strain NAK:94 PCC:163 NAPHMDBH_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949035.1_ASM1694903v1_genomic.fna	0bc33633704b0c5f60f17a650940b267	5028271
213	214	JACGZX010000001.1 Pectobacterium versatile strain IPO:0139 NAK:93 PCC:139 GJPAHMEL_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949075.1_ASM1694907v1_genomic.fna	85903f111765f1853bdb97a3eb10080a	4985467
214	215	JACGEO010000001.1 Pectobacterium brasiliense strain NAK:434 GHAOKMBI_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949135.1_ASM1694913v1_genomic.fna	d1dc9e5a01b2a01ff9213af5573501e8	4730373
215	216	JACHAD010000001.1 Pectobacterium brasiliense strain NAK:432 NBGOLILE_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949145.1_ASM1694914v1_genomic.fna	3392d07a9a30f216cbd60804ef2d91ca	4723893
216	217	JACHAB010000001.1 Pectobacterium brasiliense strain NAK:466 EMADGDCC_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949155.1_ASM1694915v1_genomic.fna	c221dabd482293757db83edad092fc08	4891259
217	218	JACHAC010000001.1 Pectobacterium brasiliense strain NAK:435 CFILONJO_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949195.1_ASM1694919v1_genomic.fna	0fc395e325a094925cb593c4d8ee43ad	4737367
218	219	JACHAE010000001.1 Pectobacterium brasiliense strain NAK:430 HCIFPAKC_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949235.1_ASM1694923v1_genomic.fna	25b82b11e3ae71bb555f5bfb267ee72a	5002682
219	220	JACGER010000001.1 Pectobacterium brasiliense strain IPO:4131 NAK:399 JGAR:16 180717-4 DFGFFOBJ_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949255.1_ASM1694925v1_genomic.fna	4e83bc0299858fc3d63dec313600d0dd	4894493
220	221	JACGEQ010000001.1 Pectobacterium brasiliense strain NAK:431 IEHILGHB_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949275.1_ASM1694927v1_genomic.fna	0f269c8ed11bfecc55c6b2b1f7e29f2b	5091463
221	222	JACGES010000001.1 Pectobacterium brasiliense strain NAK:396 AAMGLDMF_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949295.1_ASM1694929v1_genomic.fna	5f2b76de6946aa587b77b862de99b309	4760560
222	223	JACHAF010000001.1 Pectobacterium brasiliense strain NAK:397 HFNAJGME_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949315.1_ASM1694931v1_genomic.fna	b631a45b32494296bd639e47f91da186	5107335
223	224	JACGEU010000001.1 Pectobacterium brasiliense strain IPO:4135 NAK:383 PBJOPFAA_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949335.1_ASM1694933v1_genomic.fna	6c61912bfbc30a39e44a70c1730f724b	5096024
224	225	JACHAG010000001.1 Pectobacterium brasiliense strain NAK:385 JANPKFLC_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949345.1_ASM1694934v1_genomic.fna	9d055e3869ea0dea04cdf61b15d5c690	4748136
225	226	JACGET010000001.1 Pectobacterium brasiliense strain NAK:384 MNCLAIFA_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949355.1_ASM1694935v1_genomic.fna	128c381b85101e2fd6498b4b2f1b76cd	5101799
226	227	JACGEV010000001.1 Pectobacterium brasiliense strain IPO:3711 NAK:381 LDLIEOAD_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949375.1_ASM1694937v1_genomic.fna	41e07eed9130fe7c212d8d350749ea3c	5027724
227	228	JACHAH010000001.1 Pectobacterium brasiliense strain IPO:3709 NAK:379 112-1c BOGIENBF_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949435.1_ASM1694943v1_genomic.fna	d6897aa86df695b1fd17bf9a00bad156	5112456
228	229	JACGEW010000001.1 Pectobacterium brasiliense strain IPO:4056 NAK:264 GBBC:1756 EJAPCGFI_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949515.1_ASM1694951v1_genomic.fna	5ba78062a00d6107d2d976f0cee924f3	4658289
229	230	JACHAK010000001.1 Pectobacterium brasiliense strain IPO:3650 NAK:376 BBKLEDCD_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949525.1_ASM1694952v1_genomic.fna	e6419539df962e81c9694f5deeaeea7d	5001990
230	231	JACHAJ010000001.1 Pectobacterium brasiliense strain IPO:3707 NAK:377 77a HBMEKOAM_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949595.1_ASM1694959v1_genomic.fna	729ce0fdd9eedb80f8c6e8bf9cc8aecd	5061132
231	232	JACHAL010000001.1 Pectobacterium brasiliense strain IPO:4066 NAK:259 ACHEGIEK_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949655.1_ASM1694965v1_genomic.fna	5d230692fdcdc844c589b273b9489cb5	5045193
232	233	JACHAM010000001.1 Pectobacterium brasiliense strain NAK:254 OBMBMGFL_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949705.1_ASM1694970v1_genomic.fna	222f0e2ae8a63a737596d5aead961d45	4813663
233	234	JACGEY010000001.1 Pectobacterium brasiliense strain NAK:252 PAFPLLIM_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949735.1_ASM1694973v1_genomic.fna	2db658cf984c418253a0e776743a721d	4828369
234	235	JACHAN010000001.1 Pectobacterium brasiliense strain NAK:250 LJLLCKKJ_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949775.1_ASM1694977v1_genomic.fna	7dcf73c289300cfb4eb0c3a05784b930	4704094
235	236	JACGEZ010000001.1 Pectobacterium brasiliense strain IPO:4073 NAK:248 FHJNKMAD_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949795.1_ASM1694979v1_genomic.fna	ff2f848d393fe993d2073e8f27eeb7a6	4881430
236	237	JACHAO010000001.1 Pectobacterium brasiliense strain NAK:243 GGOFOKBC_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949835.1_ASM1694983v1_genomic.fna	5056860ded8d0adb6e716352854a2a13	5033639
237	238	JACGFB010000001.1 Pectobacterium brasiliense strain NAK:245 IFBEEMGO_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949855.1_ASM1694985v1_genomic.fna	64360d6085e1ac140c985dca5a5a2a48	4746856
238	239	JACGFA010000001.1 Pectobacterium brasiliense strain NAK:247 JACPFCAL_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949875.1_ASM1694987v1_genomic.fna	33b0e493899060369a8672bf4eeea193	5015564
239	240	JACHAP010000001.1 Pectobacterium brasiliense strain NAK:241 AHNDDFNH_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949885.1_ASM1694988v1_genomic.fna	e441a458a79e1917c9a832559f6e2f34	5004353
240	241	JACHAQ010000001.1 Pectobacterium brasiliense strain IPO:4058 NAK:235 OMGAEJGH_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949915.1_ASM1694991v1_genomic.fna	e9ef79860e0185b34bd870579bf93b99	4726163
241	242	JACHAS010000001.1 Pectobacterium polaris strain NAK:226 PLAFHBKO_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949935.1_ASM1694993v1_genomic.fna	47605667f5a55c6da31100bea46e5e59	4819827
242	243	JACHAR010000001.1 Pectobacterium versatile strain NAK:227 JPLBJJGP_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949955.1_ASM1694995v1_genomic.fna	434c937c7e39dbd7abce299e43cf761d	5032232
243	244	JACGFC010000001.1 Pectobacterium brasiliense strain IPO:4055 NAK:152 GBBC:1819 PGFHFBJN_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016949995.1_ASM1694999v1_genomic.fna	b6c29ce3f9d6c58518e959f68777ba5d	5057400
244	245	JACGFI010000001.1 Pectobacterium brasiliense strain IPO:3843 JGAR:11 IPO3843_001, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016950125.1_ASM1695012v1_genomic.fna	634cc0e6dc854b01327da5cae09fef3b	4996909
245	246	JACGFK010000001.1 Pectobacterium brasiliense strain IPO:3644 IPO3644_001, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016950185.1_ASM1695018v1_genomic.fna	0a3a3cbd2d4b508f3b20a382857d82bd	4947757
246	247	JACGFM010000001.1 Pectobacterium brasiliense strain IPO:3628 IPO3628_001, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016950195.1_ASM1695019v1_genomic.fna	290f3e6782a0912c0c7de05f53bca8d0	4855621
247	248	JACGFL010000001.1 Pectobacterium brasiliense strain IPO:3643 IPO3643_001, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016950225.1_ASM1695022v1_genomic.fna	8d2f18c2e44f081d0ac95c55513387cb	4985501
248	249	JACGFO010000001.1 Pectobacterium parmentieri strain IPO:1955 FHFMMDEF_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016950275.1_ASM1695027v1_genomic.fna	4a2f34fbe932f34ee54db56e57e22f33	4912241
249	250	JACGFP010000001.1 Pectobacterium brasiliense strain IPO:0821 SCRI:133 IPO0821_001, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016950285.1_ASM1695028v1_genomic.fna	9bf82346b40fe2c5fe147ab17ca28104	4664813
250	251	JACGZY010000001.1 Pectobacterium brasiliense strain IPO:3649 NAK:55 PFBIHILD_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_016988595.1_ASM1698859v1_genomic.fna	8f32f4d2a7a7b6af768d4f11fc95bcae	5065773
251	252	CP071062.1 Dickeya solani strain IPO2019 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_017161585.1_ASM1716158v1_genomic.fna	4fb42fdc6324668fdcad051aaadda0f1	4919542
252	253	JAFJZU010000001.1 Pectobacterium brasiliense strain BL-2 Scaffold1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_017255075.1_ASM1725507v1_genomic.fna	199cbb3c5be0239aabd8ac3f926e1de1	4797660
253	254	CP050854.1 Brenneria izadpanahii strain Iran 50 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_017569925.1_ASM1756992v1_genomic.fna	c3045c76a62b8af2c587e79ac1424888	5330697
254	255	JADCNJ010000010.1 Dickeya fangzhongdai strain 908C NODE_10_length_151756_cov_21.441525, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_017656535.1_ASM1765653v1_genomic.fna	50b30bfb1a901aa235abcea29813f874	4938027
255	256	JAGJWX010000001.1 Dickeya oryzae strain FVG03 Dickeya_oryzae_FVG03_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_017897245.1_ASM1789724v1_genomic.fna	d51612b6192f2843421cb743cf92ab1f	4750442
256	257	JAGJWW010000001.1 Dickeya oryzae strain FVG08 Dickeya_oryzae_FVG08_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_017897585.1_ASM1789758v1_genomic.fna	a00816179011efd90b2b1f6372f01f2f	4530469
257	258	CP063380.2 Pectobacterium versatile strain ECC15 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018141505.2_ASM1814150v2_genomic.fna	15c2e14f80c5ae992e9a876f75af72cd	4873271
258	259	CP065143.1 Pectobacterium versatile strain DSM 30169 chromosome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018219365.1_ASM1821936v1_genomic.fna	527fdbb999cb16560310dd50c311af8d	5303971
259	260	CP069595.1 Dickeya dianthicola strain PA24 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361045.1_ASM1836104v1_genomic.fna	46ca1c4caac25ecb16d67fbd7ea08aca	4909043
260	261	CP069596.1 Dickeya dianthicola strain 16SBJ16 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361065.1_ASM1836106v1_genomic.fna	e844fc7bdb6d37b2259a34a55202f54d	4909059
261	262	CP069597.1 Dickeya dianthicola strain 16ME22T chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361085.1_ASM1836108v1_genomic.fna	0aa576825a7e908d6baa926258348a5b	4909042
262	263	CP069598.1 Dickeya dianthicola strain 16ME21T chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361105.1_ASM1836110v1_genomic.fna	28110c4b426494114e0a0dff482d7d96	4909059
263	264	CP069599.1 Dickeya dianthicola strain 16MB01 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361125.1_ASM1836112v1_genomic.fna	4984b38d891967b9328e6caa215ea96b	4909063
264	265	CP069600.1 Dickeya dianthicola strain 16MA15T chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361145.1_ASM1836114v1_genomic.fna	f7d4d014e6db2a3ed3af9a459d1678df	4909059
265	266	CP069601.1 Dickeya dianthicola strain 16LI04 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361165.1_ASM1836116v1_genomic.fna	02702b2a724aaa3868694d3eda81b669	4909050
266	267	CP069602.1 Dickeya dianthicola strain 16LI02 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361185.1_ASM1836118v1_genomic.fna	998146c7052f0010cfc9ce310473d00d	4909059
267	268	CP069603.1 Dickeya dianthicola strain 16LI01 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361205.1_ASM1836120v1_genomic.fna	499af5efc5631e4cb4d36a596de825c5	4909059
268	269	CP069604.1 Dickeya dianthicola strain 16JP05 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361225.1_ASM1836122v1_genomic.fna	c29a581f69b5e5693cecad707201ee62	4909059
269	270	CP069605.1 Dickeya dianthicola strain 16JP03 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018361245.1_ASM1836124v1_genomic.fna	da3d277ea3240af943084a2b0fde2cb3	4909059
270	271	CP076042.1 Dickeya dianthicola strain DDI_ME30 chromosome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018628895.1_ASM1862889v1_genomic.fna	c161ca3c859634d0019205b0e5740927	4909151
271	272	CP055224.1 Pectobacterium atrosepticum strain Green1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018634035.1_ASM1863403v1_genomic.fna	c74861c14bec9d744cd410fe8a2513ff	4959719
272	273	CP076386.1 Dickeya dadantii strain S3-1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_018904205.1_ASM1890420v1_genomic.fna	e292e735e344b44f302088eac38e389d	5065613
273	274	CP036163.1 Pectobacterium atrosepticum strain CFBP1526 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_019056595.1_ASM1905659v1_genomic.fna	10bcb03c785eba0256bf0ea93cef3f04	5035651
274	275	CP060263.1 Dickeya zeae strain JZL7 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_019444095.1_ASM1944409v1_genomic.fna	4be5e4f5c58f78b70dc0b5d90459a53d	4925859
275	276	CP040817.1 Dickeya zeae strain PL65 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_019464635.1_ASM1946463v1_genomic.fna	7a85b144d2d4af90ff2f2928df2ca93a	4749968
276	277	JAFCAF010000010.1 Dickeya chrysanthemi strain EC16 NODE_10_length_178030_cov_95.637106, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_019739115.1_ASM1973911v1_genomic.fna	144117e7c42d39fc6e501d755feae656	4686043
277	278	CP077421.1 Pectobacterium polaris strain QK413-1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020047135.1_ASM2004713v1_genomic.fna	e1ac00ce4ab6a6997552c0a68051c264	5005507
278	279	CP077422.1 Dickeya dadantii strain M2-3 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020047155.1_ASM2004715v1_genomic.fna	1bb5de837c3ab1e45dee741624a9942f	4921975
279	280	CP084032.1 Pectobacterium colocasium strain LJ1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020181655.1_ASM2018165v1_genomic.fna	68eafa9ad33f577f976ea4ed1687ac46	4912018
280	281	JAIZGD010000001.1 Dickeya zeae strain A661-S21-A17 A661_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406575.1_ASM2040657v1_genomic.fna	dcbafe84a549338f8a8283f2abb34278	4657967
281	282	JAIZGJ010000001.1 Pectobacterium odoriferum strain A367-S5-N16 A367_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406595.1_ASM2040659v1_genomic.fna	34f9a73499aefc52b04085bf2df89d65	4947480
282	283	JAIZGO010000001.1 Pectobacterium versatile strain A546-S4-A17 A546_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406615.1_ASM2040661v1_genomic.fna	8b4b1fdef927d268b945cfd063eb24d8	4900257
283	284	JAIZGG010000001.1 Pectobacterium carotovorum strain A280-S2-N16 A280_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406635.1_ASM2040663v1_genomic.fna	e6347fc5f43444a7997ebeb3fef9ff99	4721794
284	285	JAIZGE010000001.1 Pectobacterium atrosepticum strain A597-S4-A17 A597_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406655.1_ASM2040665v1_genomic.fna	fe05baf584989c9108a879be3ba29deb	4892873
285	286	JAIZFY010000001.1 Dickeya dadantii strain A622-S1-A17 A622_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406675.1_ASM2040667v1_genomic.fna	d3871164ef325ed9bf808bf1d66ee519	5111556
286	287	JAIZGC010000001.1 Dickeya oryzae strain A642-S2-A17 A642_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406685.1_ASM2040668v1_genomic.fna	1a91c82128e0781b23057492bb238847	4751109
287	288	JAIZGP010000001.1 Pectobacterium versatile strain A165-S18-M16 A165_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406735.1_ASM2040673v1_genomic.fna	804bcc041c3b69f4a72995296d7497bd	4946973
288	289	JAIZFX010000001.1 Dickeya chrysanthemi strain A604-S21-A17 A604_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406775.1_ASM2040677v1_genomic.fna	8398ba2dc2cf2d744896762f9f85cb97	4657788
289	290	JAIZGN010000001.1 Pectobacterium versatile strain A095-S3-F16 A95_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406785.1_ASM2040678v1_genomic.fna	721e0fe7747f6ef214db89169b2be6c0	4917952
290	291	JAIZGB010000001.1 Dickeya oryzae strain A003-S1-M15 A3_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406815.1_ASM2040681v1_genomic.fna	79b5ab6ce7ced3fbe47206919dc669d2	4700123
291	292	JAIZGI010000001.1 Pectobacterium carotovorum strain A694-S13-N17 A694_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406855.1_ASM2040685v1_genomic.fna	dd864d84abe12c7a47295faba6e7c656	4692947
292	293	JAIZGH010000001.1 Pectobacterium carotovorum strain A284-S2-N16 A284_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406875.1_ASM2040687v1_genomic.fna	a57c103bb8873b3dd493f8341a95964d	4925750
293	294	JAIZFZ010000001.1 Dickeya dianthicola strain A260-S21-A16 A260_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406895.1_ASM2040689v1_genomic.fna	3beb253532437188c8742a4e2a9a4a5e	4663637
294	295	JAIZGF010000001.1 Pectobacterium brasiliense strain A079-S20-O15 A79_(paired)_trimmed_(paired)_contig_1, whole genome shotgun sequence	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020406955.1_ASM2040695v1_genomic.fna	7249a0cfaf5ec0e636bb5a23ffdc224e	4812828
295	296	CP084654.1 Pectobacterium versatile strain SR12 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020423065.1_ASM2042306v1_genomic.fna	a5035faa3d720cf4792aefa4d6c8bc41	5084672
296	297	CP084656.1 Pectobacterium versatile strain SR1 chromosome, complete genome	/mnt/storage/eastbio_storage/pectobacteriaceae/data/pectobact/genomes/GCA_020423085.1_ASM2042308v1_genomic.fna	cf85f6ec63aa027ef81f5fd4d22be91d	5086495
